text,rating,label,category
"These are much better than standard helmet liner’s because first of all, there is no seams Which are uncomfortable and usually leave a big crease across your forehead. They are breathable and thinner which means they fit better and also can be worn in many different configurations unlike regular helmet liners. Not to mention they come in numerous colors and patterns!",5.0,2,clothing
Fits Fine just has leather seam at steel toe. My big toe on my left foot seems to get a raging blister every time I wear them if I do without protector.  Boots are relatively heavy compared to others so legs are sore at them end od a long day.,4.0,2,clothing
It looks nice but the buttons and dials don't work,3.0,1,clothing
"Fits well,",5.0,2,clothing
Good looking watch but the functions are non functioning and the gold playing has pitted in less than 2 weeks of regular wear.,3.0,1,clothing
"although the watch looks nice if you look closely at the face, there is no way this watch can support the functions on the face.  Plus, the months and days are so close together you cant tell if its December or July.  And it only points to 3 of the 7 days of the week.  Watch came without any directions, etc.  when I wrote manufacturer...no response<br /><br />As nice as the watch looks, its a piece of junk if the functions can be accessed.",1.0,0,clothing
Watch came as promised.  Packaging doesnt look like Original Bulova packaging as this is my 2nd 98c55 and the first one i bought in a retail store was much heavier and sturdy.  Looks like and acts like the real thing but if its a knock off...its a damn good job!  Watch is fine!,5.0,2,clothing
"I  like to buy these fleece shirts for myself - although I'm a woman - because the over-sized fit allows me to wear a lightweight t-shirt underneath, so I'm always warm and comfy.  This one is just what I wanted, so I'm very pleased - it's perfect for wearing around the house, as I do every day during the winter.  And I just realized that it has side pockets in addition to the chest pockets!  Wonderful!  I may have to order another one!",5.0,2,clothing
"These are no doubt the softest pair of pajamas I've ever had!  I'm looking forward to getting ready for bed tonight so I can put them on, and I may just stay in them all day tomorrow!",5.0,2,clothing
Delightfully warm and comfortable - I'm going to buy more so that I have them when next winter arrives!,5.0,2,clothing
"Wish I'd read more of the reviews before I ordered these.  They're very nice-looking, but w-a-a-a-y too small!  I got a Medium 7-8 and can barely squeeze my feet into them, so they'll go in the donation box.  Someone will love them, I'm sure.  Just not me :-(((",3.0,1,clothing
"Oddly enough, unlike so many reviews here, the pair I ordered in Large is more like &#34;HUGE&#34;!!!  I'm very disappointed because I like the print and was looking forward to wearing them, but now they'll go in the donation box for the local thrift store.  Someone, somewhere will be very pleased, but it's sure not me!!!",2.0,0,clothing
Seamless and think but with all the excess material inside my child with sensory issues will not wear them so defeats the purpose I feel. Nice and thick though.,3.0,1,clothing
"Love this shirt. Very flattering and the fabrics is good ticker fabric, not skimpy or cheap at all. Very happy and probably buy more colors.",5.0,2,clothing
"***broken adter 4th wear, talk about the worst wedgie ever.***<br /><br /> This little miracle worker has given me my confidence back to wear a dress! I've put on about 20lbs this past year and I'm super self conscious about it, I have a wedding to go to soon and this body suit has given me the confidence to wear it in front of everyone that seen me 20 lb lighter. I will buy again in nude!",1.0,0,clothing
In LOVE with my newest Loungefly purchase. The bag is so well made and structured. Worth the price tag. Great to add to the collection!,5.0,2,clothing
"Cute dress but a lot longer then I thought it would be. I would still buy it again, daughter was super happy to get it, insisted on wearing it right out of the box.",5.0,2,clothing
"Super cute top, a little thin (can see bra) but still glad I got it. I wouldn't call it a crop top but it definitely is a shorter top, couple inches longer then a crop top in my opinion. I would buy it again as my daughter absolutely loves this and is perfect for her dream smp cosplay.",4.0,2,clothing
"So comfortable and the fabrics is stretchy and thin, perfect for summer. Good length also because I have too much giggle in my wiggle this year so I needs to cover up my thunder thighs. Love them and would definitely buy more and recommend to anyone. Got a pair for both me and my daughter, so super happy.",5.0,2,clothing
Didn't turn my finger green so I'm cool with this.,5.0,2,clothing
"This shirt is super cute and just as pictured. Fits great but I do feel it's a bit snug on my daughter, she is usually a 5 or 6, I got a 6x (usually a bit big) and it's a bit snug on her.",4.0,2,clothing
I have purchased 2 different shirts/prints and love them both. As pictured.,5.0,2,clothing
Very cute. Kid loves them.,5.0,2,clothing
Cute outfit. Pants are a good thickness. Not cheesy feeling.,5.0,2,clothing
They look great in my press on nail set just always make sure to take off before washing my hands (kind of a no Brainerd for cheaper rings but apparently not from some of the reviews).,5.0,2,clothing
"Love love love! These boots are so adorable. Inpurchased a different pair and had to return because my daughter has chunkier feet and the shoes were so narrow her foot wouldn't go past the curve in the boot, discouraged I searched amazon and found these and happy I did!<br />Was not expecting much since the price was so low but I was pleasantly surprised to find they are very well made and super soft fur, not stiff or cheap feeling at all. My kid is super obsessed with red and was hard to find the perfect red boot and this was it!<br />I will be buying more in various colors. A must buy for sure for growing kids that you dont want to buy $100 boots for.",5.0,2,clothing
